Step,Function,Nodes,p,Is isomorphic,Test result,Test execution time,NX execution time
1,dummy_test,390,0.2,False,False,0.023539066314697266,0.0
1,first_test,390,0.2,False,False,0.026257753372192383,0.0
1,second_test,390,0.2,False,False,0.04054880142211914,0.0
1,third_test,390,0.2,False,False,0.03228330612182617,0.0
2,dummy_test,390,0.2,False,False,0.02499985694885254,0.0
2,first_test,390,0.2,False,False,0.02800774574279785,0.0
2,second_test,390,0.2,False,False,0.037996768951416016,0.0
2,third_test,390,0.2,False,False,0.032935142517089844,0.0
0,dummy_test,400,0.2,False,False,0.02451348304748535,0.0
0,first_test,400,0.2,False,False,0.029999732971191406,0.0
0,second_test,400,0.2,False,False,0.04403400421142578,0.0
0,third_test,400,0.2,False,False,0.034143686294555664,0.0
1,dummy_test,400,0.2,False,False,0.02672433853149414,0.0
1,first_test,400,0.2,False,False,0.02939462661743164,0.0
1,second_test,400,0.2,False,False,0.04092073440551758,0.0
1,third_test,400,0.2,False,False,0.0348973274230957,0.0
2,dummy_test,400,0.2,False,False,0.024000167846679688,0.0010004043579101562
2,first_test,400,0.2,False,False,0.029027462005615234,0.0010004043579101562
2,second_test,400,0.2,False,False,0.040474891662597656,0.0010004043579101562
2,third_test,400,0.2,False,False,0.03467869758605957,0.0010004043579101562
0,dummy_test,410,0.2,False,False,0.0289762020111084,0.0009925365447998047
0,first_test,410,0.2,False,False,0.03179287910461426,0.0009925365447998047
0,second_test,410,0.2,False,False,0.04394364356994629,0.0009925365447998047
0,third_test,410,0.2,False,False,0.03653669357299805,0.0009925365447998047
1,dummy_test,410,0.2,False,False,0.02575969696044922,0.0
1,first_test,410,0.2,False,False,0.030253887176513672,0.0
1,second_test,410,0.2,False,False,0.04214048385620117,0.0
1,third_test,410,0.2,False,False,0.03794360160827637,0.0
2,dummy_test,410,0.2,False,False,0.02773737907409668,0.0
2,first_test,410,0.2,False,False,0.029634714126586914,0.0
2,second_test,410,0.2,False,False,0.0435640811920166,0.0
2,third_test,410,0.2,False,False,0.036911964416503906,0.0
0,dummy_test,420,0.2,False,False,0.027823448181152344,0.0
0,first_test,420,0.2,False,False,0.030782461166381836,0.0
0,second_test,420,0.2,False,False,0.048483848571777344,0.0
0,third_test,420,0.2,False,False,0.038550376892089844,0.0
1,dummy_test,420,0.2,False,False,0.027837514877319336,0.0010025501251220703
1,first_test,420,0.2,False,False,0.031105518341064453,0.0010025501251220703
1,second_test,420,0.2,False,False,0.04942011833190918,0.0010025501251220703
1,third_test,420,0.2,False,False,0.03839230537414551,0.0010025501251220703
2,dummy_test,420,0.2,False,False,0.026081562042236328,0.0
2,first_test,420,0.2,False,False,0.032097578048706055,0.0
2,second_test,420,0.2,False,False,0.04196953773498535,0.0
2,third_test,420,0.2,False,False,0.03600907325744629,0.0
0,dummy_test,430,0.2,False,False,0.03215670585632324,0.0
0,first_test,430,0.2,False,False,0.03296709060668945,0.0
0,second_test,430,0.2,False,False,0.056566715240478516,0.0
0,third_test,430,0.2,False,False,0.038187265396118164,0.0
1,dummy_test,430,0.2,False,False,0.02700018882751465,0.0
1,first_test,430,0.2,False,False,0.034003257751464844,0.0
1,second_test,430,0.2,False,False,0.04738306999206543,0.0
1,third_test,430,0.2,False,False,0.040988922119140625,0.0
2,dummy_test,430,0.2,False,False,0.03299880027770996,0.0009999275207519531
2,first_test,430,0.2,False,False,0.04423117637634277,0.0009999275207519531
2,second_test,430,0.2,False,False,0.06240057945251465,0.0009999275207519531
2,third_test,430,0.2,False,False,0.041002511978149414,0.0009999275207519531
0,dummy_test,440,0.2,False,False,0.029000043869018555,0.000997781753540039
0,first_test,440,0.2,False,False,0.03869819641113281,0.000997781753540039
0,second_test,440,0.2,False,False,0.04731559753417969,0.000997781753540039
0,third_test,440,0.2,False,False,0.04006457328796387,0.000997781753540039
1,dummy_test,440,0.2,False,False,0.028745412826538086,0.0
1,first_test,440,0.2,False,False,0.03564286231994629,0.0
1,second_test,440,0.2,False,False,0.055312156677246094,0.0
1,third_test,440,0.2,False,False,0.04307961463928223,0.0
2,dummy_test,440,0.2,False,False,0.02988457679748535,0.0
2,first_test,440,0.2,False,False,0.036127567291259766,0.0
2,second_test,440,0.2,False,False,0.05006599426269531,0.0
2,third_test,440,0.2,False,False,0.04420638084411621,0.0
0,dummy_test,450,0.2,False,False,0.034096717834472656,0.0
0,first_test,450,0.2,False,False,0.03857302665710449,0.0
0,second_test,450,0.2,False,False,0.056696176528930664,0.0
0,third_test,450,0.2,False,False,0.043641090393066406,0.0
1,dummy_test,450,0.2,False,False,0.03446769714355469,0.0
1,first_test,450,0.2,False,False,0.03729367256164551,0.0
1,second_test,450,0.2,False,False,0.058426856994628906,0.0
1,third_test,450,0.2,False,False,0.043886661529541016,0.0
2,dummy_test,450,0.2,False,False,0.03051900863647461,0.000995635986328125
2,first_test,450,0.2,False,False,0.037145137786865234,0.000995635986328125
2,second_test,450,0.2,False,False,0.057126522064208984,0.000995635986328125
2,third_test,450,0.2,False,False,0.04465770721435547,0.000995635986328125
0,dummy_test,460,0.2,False,False,0.03152918815612793,0.0
0,first_test,460,0.2,False,False,0.03699946403503418,0.0
0,second_test,460,0.2,False,False,0.059895992279052734,0.0
0,third_test,460,0.2,False,False,0.04583001136779785,0.0
1,dummy_test,460,0.2,False,False,0.031546831130981445,0.0
1,first_test,460,0.2,False,False,0.04174327850341797,0.0
1,second_test,460,0.2,False,False,0.06383919715881348,0.0
1,third_test,460,0.2,False,False,0.04938507080078125,0.0
2,dummy_test,460,0.2,False,False,0.03158092498779297,0.0009801387786865234
2,first_test,460,0.2,False,False,0.03676748275756836,0.0009801387786865234
2,second_test,460,0.2,False,False,0.053954124450683594,0.0009801387786865234
2,third_test,460,0.2,False,False,0.048894405364990234,0.0009801387786865234
0,dummy_test,470,0.2,False,False,0.032999277114868164,0.0
0,first_test,470,0.2,False,False,0.038520097732543945,0.0
0,second_test,470,0.2,False,False,0.05299997329711914,0.0
0,third_test,470,0.2,False,False,0.05051922798156738,0.0
1,dummy_test,470,0.2,False,False,0.03307056427001953,0.0010221004486083984
1,first_test,470,0.2,False,False,0.038742780685424805,0.0010221004486083984
1,second_test,470,0.2,False,False,0.057112932205200195,0.0010221004486083984
1,third_test,470,0.2,False,False,0.04838299751281738,0.0010221004486083984
2,dummy_test,470,0.2,False,False,0.03297090530395508,0.0010004043579101562
2,first_test,470,0.2,False,False,0.040801048278808594,0.0010004043579101562
2,second_test,470,0.2,False,False,0.05852866172790527,0.0010004043579101562
2,third_test,470,0.2,False,False,0.04780006408691406,0.0010004043579101562
0,dummy_test,480,0.2,False,False,0.03541064262390137,0.0
0,first_test,480,0.2,False,False,0.041132450103759766,0.0
0,second_test,480,0.2,False,False,0.06323742866516113,0.0
0,third_test,480,0.2,False,False,0.050896644592285156,0.0
1,dummy_test,480,0.2,False,False,0.036760568618774414,0.0011029243469238281
1,first_test,480,0.2,False,False,0.04315447807312012,0.0011029243469238281
1,second_test,480,0.2,False,False,0.06208300590515137,0.0011029243469238281
1,third_test,480,0.2,False,False,0.05021500587463379,0.0011029243469238281
2,dummy_test,480,0.2,False,False,0.03351235389709473,0.0
2,first_test,480,0.2,False,False,0.03999924659729004,0.0
2,second_test,480,0.2,False,False,0.06453537940979004,0.0
2,third_test,480,0.2,False,False,0.04928088188171387,0.0
0,dummy_test,490,0.2,False,False,0.03651595115661621,0.0
0,first_test,490,0.2,False,False,0.045375823974609375,0.0
0,second_test,490,0.2,False,False,0.06939959526062012,0.0
0,third_test,490,0.2,False,False,0.05337166786193848,0.0
1,dummy_test,490,0.2,False,False,0.03580832481384277,0.0009996891021728516
1,first_test,490,0.2,False,False,0.04273676872253418,0.0009996891021728516
1,second_test,490,0.2,False,False,0.06747579574584961,0.0009996891021728516
1,third_test,490,0.2,False,False,0.05191540718078613,0.0009996891021728516
2,dummy_test,490,0.2,False,False,0.0356748104095459,0.0
2,first_test,490,0.2,False,False,0.04340529441833496,0.0
2,second_test,490,0.2,False,False,0.07964038848876953,0.0
2,third_test,490,0.2,False,False,0.05568218231201172,0.0
0,dummy_test,10,0.4,False,False,0.0,0.0
0,first_test,10,0.4,False,False,0.0,0.0
0,second_test,10,0.4,False,False,0.0,0.0
0,third_test,10,0.4,False,False,0.0,0.0
1,dummy_test,10,0.4,False,False,0.0009999275207519531,0.0
1,first_test,10,0.4,False,False,0.0,0.0
1,second_test,10,0.4,False,False,0.0,0.0
1,third_test,10,0.4,False,False,0.0,0.0
2,dummy_test,10,0.4,False,False,0.0,0.0
2,first_test,10,0.4,False,False,0.0,0.0
2,second_test,10,0.4,False,False,0.0,0.0
2,third_test,10,0.4,False,True,0.0009965896606445312,0.0
0,dummy_test,20,0.4,False,False,0.0010483264923095703,0.0
0,first_test,20,0.4,False,False,0.0,0.0
0,second_test,20,0.4,False,False,0.0,0.0
0,third_test,20,0.4,False,False,0.0,0.0
1,dummy_test,20,0.4,False,False,0.00099945068359375,0.0
1,first_test,20,0.4,False,False,0.0,0.0
1,second_test,20,0.4,False,False,0.0,0.0
1,third_test,20,0.4,False,False,0.0,0.0
2,dummy_test,20,0.4,False,False,0.0009999275207519531,0.0
2,first_test,20,0.4,False,False,0.0,0.0
2,second_test,20,0.4,False,False,0.0,0.0
2,third_test,20,0.4,False,False,0.0,0.0
0,dummy_test,30,0.4,False,False,0.0009999275207519531,0.0
0,first_test,30,0.4,False,False,0.0,0.0
0,second_test,30,0.4,False,False,0.0,0.0
0,third_test,30,0.4,False,False,0.0009996891021728516,0.0
1,dummy_test,30,0.4,False,False,0.0009999275207519531,0.0
1,first_test,30,0.4,False,False,0.0,0.0
1,second_test,30,0.4,False,False,0.0009996891021728516,0.0
1,third_test,30,0.4,False,False,0.0,0.0
2,dummy_test,30,0.4,False,False,0.0010004043579101562,0.0
2,first_test,30,0.4,False,False,0.0,0.0
2,second_test,30,0.4,False,False,0.0010721683502197266,0.0
2,third_test,30,0.4,False,False,0.0,0.0
0,dummy_test,40,0.4,False,False,0.0009992122650146484,0.0
0,first_test,40,0.4,False,False,0.0009996891021728516,0.0
0,second_test,40,0.4,False,False,0.0,0.0
0,third_test,40,0.4,False,False,0.0009999275207519531,0.0
1,dummy_test,40,0.4,False,False,0.0,0.0
1,first_test,40,0.4,False,False,0.0010273456573486328,0.0
1,second_test,40,0.4,False,False,0.00099945068359375,0.0
1,third_test,40,0.4,False,False,0.0,0.0
2,dummy_test,40,0.4,False,False,0.0010004043579101562,0.0
2,first_test,40,0.4,False,False,0.00099945068359375,0.0
2,second_test,40,0.4,False,False,0.0,0.0
2,third_test,40,0.4,False,False,0.0010001659393310547,0.0
0,dummy_test,50,0.4,False,False,0.00099945068359375,0.0
0,first_test,50,0.4,False,False,0.0010001659393310547,0.0
0,second_test,50,0.4,False,False,0.00099945068359375,0.0
0,third_test,50,0.4,False,False,0.0009999275207519531,0.0
1,dummy_test,50,0.4,False,False,0.0009999275207519531,0.0
1,first_test,50,0.4,False,False,0.00099945068359375,0.0
1,second_test,50,0.4,False,False,0.0019979476928710938,0.0
1,third_test,50,0.4,False,False,0.0010726451873779297,0.0
2,dummy_test,50,0.4,False,False,0.0009999275207519531,0.0
2,first_test,50,0.4,False,False,0.0,0.0
2,second_test,50,0.4,False,False,0.001999378204345703,0.0
2,third_test,50,0.4,False,False,0.0010752677917480469,0.0
0,dummy_test,60,0.4,False,True,0.002007007598876953,0.0
0,first_test,60,0.4,False,False,0.0019998550415039062,0.0
0,second_test,60,0.4,False,False,0.0019998550415039062,0.0
0,third_test,60,0.4,False,False,0.0009999275207519531,0.0
1,dummy_test,60,0.4,False,False,0.0010001659393310547,0.0009996891021728516
1,first_test,60,0.4,False,False,0.00099945068359375,0.0009996891021728516
1,second_test,60,0.4,False,False,0.002000570297241211,0.0009996891021728516
1,third_test,60,0.4,False,False,0.0009996891021728516,0.0009996891021728516
2,dummy_test,60,0.4,False,False,0.00200653076171875,0.0
2,first_test,60,0.4,False,False,0.0010008811950683594,0.0
2,second_test,60,0.4,False,False,0.0020737648010253906,0.0
2,third_test,60,0.4,False,False,0.0010271072387695312,0.0
0,dummy_test,70,0.4,False,False,0.0020647048950195312,0.0
0,first_test,70,0.4,False,False,0.0020241737365722656,0.0
0,second_test,70,0.4,False,False,0.0019996166229248047,0.0
0,third_test,70,0.4,False,False,0.0020003318786621094,0.0
1,dummy_test,70,0.4,False,True,0.0034835338592529297,0.0
1,first_test,70,0.4,False,False,0.0011661052703857422,0.0
1,second_test,70,0.4,False,False,0.0030133724212646484,0.0
1,third_test,70,0.4,False,True,0.003999948501586914,0.0
2,dummy_test,70,0.4,False,False,0.0019998550415039062,0.0
2,first_test,70,0.4,False,False,0.0010001659393310547,0.0
2,second_test,70,0.4,False,False,0.002999544143676758,0.0
2,third_test,70,0.4,False,False,0.002000093460083008,0.0
0,dummy_test,80,0.4,False,False,0.002000093460083008,0.0
0,first_test,80,0.4,False,False,0.003000020980834961,0.0
0,second_test,80,0.4,False,False,0.002999544143676758,0.0
0,third_test,80,0.4,False,False,0.003000497817993164,0.0
1,dummy_test,80,0.4,False,False,0.002000093460083008,0.0
1,first_test,80,0.4,False,False,0.0020956993103027344,0.0
1,second_test,80,0.4,False,False,0.004071474075317383,0.0
1,third_test,80,0.4,False,False,0.0020220279693603516,0.0
2,dummy_test,80,0.4,False,False,0.002120494842529297,0.0
2,first_test,80,0.4,False,False,0.0019996166229248047,0.0
2,second_test,80,0.4,False,False,0.004999876022338867,0.0
2,third_test,80,0.4,False,False,0.002000093460083008,0.0
0,dummy_test,90,0.4,False,False,0.0020067691802978516,0.0
0,first_test,90,0.4,False,False,0.0029997825622558594,0.0
0,second_test,90,0.4,False,False,0.0039997100830078125,0.0
0,third_test,90,0.4,False,False,0.003999948501586914,0.0
1,dummy_test,90,0.4,False,False,0.002513408660888672,0.0
1,first_test,90,0.4,False,False,0.003000020980834961,0.0
1,second_test,90,0.4,False,False,0.004999876022338867,0.0
1,third_test,90,0.4,False,False,0.0039997100830078125,0.0
2,dummy_test,90,0.4,False,False,0.0030705928802490234,0.0
2,first_test,90,0.4,False,False,0.0020263195037841797,0.0
2,second_test,90,0.4,False,False,0.006086587905883789,0.0
2,third_test,90,0.4,False,False,0.0030906200408935547,0.0
0,dummy_test,100,0.4,False,False,0.0030295848846435547,0.0
0,first_test,100,0.4,False,False,0.003000020980834961,0.0
0,second_test,100,0.4,False,False,0.008999824523925781,0.0
0,third_test,100,0.4,False,False,0.0040204524993896484,0.0
1,dummy_test,100,0.4,False,False,0.004016399383544922,0.0
1,first_test,100,0.4,False,False,0.0039827823638916016,0.0
1,second_test,100,0.4,False,False,0.009000539779663086,0.0
1,third_test,100,0.4,False,False,0.004997730255126953,0.0
2,dummy_test,100,0.4,False,False,0.003005504608154297,0.00099945068359375
2,first_test,100,0.4,False,False,0.00400090217590332,0.00099945068359375
2,second_test,100,0.4,False,False,0.009506464004516602,0.00099945068359375
2,third_test,100,0.4,False,False,0.00500798225402832,0.00099945068359375
0,dummy_test,110,0.4,False,False,0.005003929138183594,0.0
0,first_test,110,0.4,False,False,0.004997730255126953,0.0
0,second_test,110,0.4,False,False,0.010997295379638672,0.0
0,third_test,110,0.4,False,False,0.006000995635986328,0.0
1,dummy_test,110,0.4,False,False,0.005619049072265625,0.0
1,first_test,110,0.4,False,False,0.005000591278076172,0.0
1,second_test,110,0.4,False,False,0.008999347686767578,0.0
1,third_test,110,0.4,False,False,0.004000663757324219,0.0
2,dummy_test,110,0.4,False,True,0.0076367855072021484,0.0
2,first_test,110,0.4,False,False,0.0040874481201171875,0.0
2,second_test,110,0.4,False,False,0.008006095886230469,0.0
2,third_test,110,0.4,False,True,0.010507583618164062,0.0
0,dummy_test,120,0.4,False,False,0.003975629806518555,0.0010600090026855469
0,first_test,120,0.4,False,False,0.004987001419067383,0.0010600090026855469
0,second_test,120,0.4,False,False,0.01140141487121582,0.0010600090026855469
0,third_test,120,0.4,False,False,0.005127668380737305,0.0010600090026855469
1,dummy_test,120,0.4,False,False,0.0040018558502197266,0.0
1,first_test,120,0.4,False,False,0.005002021789550781,0.0
1,second_test,120,0.4,False,False,0.010022878646850586,0.0
1,third_test,120,0.4,False,False,0.004975080490112305,0.0
2,dummy_test,120,0.4,False,False,0.004004001617431641,0.0
2,first_test,120,0.4,False,False,0.007090091705322266,0.0
2,second_test,120,0.4,False,False,0.009068727493286133,0.0
2,third_test,120,0.4,False,False,0.00599980354309082,0.0
0,dummy_test,130,0.4,False,False,0.005003452301025391,0.0
0,first_test,130,0.4,False,False,0.005003213882446289,0.0
0,second_test,130,0.4,False,False,0.014000415802001953,0.0
0,third_test,130,0.4,False,False,0.006990671157836914,0.0
1,dummy_test,130,0.4,False,False,0.005009651184082031,0.0
1,first_test,130,0.4,False,False,0.0059659481048583984,0.0
1,second_test,130,0.4,False,False,0.011999845504760742,0.0
1,third_test,130,0.4,False,False,0.0070002079010009766,0.0
2,dummy_test,130,0.4,False,False,0.004180431365966797,0.0
2,first_test,130,0.4,False,False,0.006069660186767578,0.0
2,second_test,130,0.4,False,False,0.01589179039001465,0.0
2,third_test,130,0.4,False,False,0.006152629852294922,0.0
0,dummy_test,140,0.4,False,False,0.005991697311401367,0.0
0,first_test,140,0.4,False,False,0.007002115249633789,0.0
0,second_test,140,0.4,False,False,0.015998363494873047,0.0
0,third_test,140,0.4,False,False,0.008005857467651367,0.0
1,dummy_test,140,0.4,False,False,0.007143735885620117,0.000997304916381836
1,first_test,140,0.4,False,False,0.008007526397705078,0.000997304916381836
1,second_test,140,0.4,False,False,0.022226333618164062,0.000997304916381836
1,third_test,140,0.4,False,False,0.008341550827026367,0.000997304916381836
2,dummy_test,140,0.4,False,False,0.005045413970947266,0.0009999275207519531
2,first_test,140,0.4,False,False,0.005998134613037109,0.0009999275207519531
2,second_test,140,0.4,False,False,0.017000198364257812,0.0009999275207519531
2,third_test,140,0.4,False,False,0.007002115249633789,0.0009999275207519531
0,dummy_test,150,0.4,False,False,0.0069997310638427734,0.0
0,first_test,150,0.4,False,False,0.007007598876953125,0.0
0,second_test,150,0.4,False,False,0.02451801300048828,0.0
0,third_test,150,0.4,False,False,0.007999897003173828,0.0
1,dummy_test,150,0.4,False,False,0.005987882614135742,0.0
1,first_test,150,0.4,False,False,0.007025957107543945,0.0
1,second_test,150,0.4,False,False,0.021682024002075195,0.0
1,third_test,150,0.4,False,False,0.011996984481811523,0.0
2,dummy_test,150,0.4,False,False,0.008019208908081055,0.0
2,first_test,150,0.4,False,False,0.009988069534301758,0.0
2,second_test,150,0.4,False,False,0.021173954010009766,0.0
2,third_test,150,0.4,False,False,0.009002685546875,0.0
0,dummy_test,160,0.4,False,True,0.013153553009033203,0.0010023117065429688
0,first_test,160,0.4,False,False,0.008134603500366211,0.0010023117065429688
0,second_test,160,0.4,False,False,0.030762434005737305,0.0010023117065429688
0,third_test,160,0.4,False,False,0.009840726852416992,0.0010023117065429688
1,dummy_test,160,0.4,False,False,0.007997274398803711,0.0
1,first_test,160,0.4,False,False,0.008002758026123047,0.0
1,second_test,160,0.4,False,False,0.03138017654418945,0.0
1,third_test,160,0.4,False,False,0.009218454360961914,0.0
2,dummy_test,160,0.4,False,False,0.007010221481323242,0.0
2,first_test,160,0.4,False,False,0.00915384292602539,0.0
2,second_test,160,0.4,False,False,0.036348819732666016,0.0
2,third_test,160,0.4,False,False,0.011310815811157227,0.0
0,dummy_test,170,0.4,False,False,0.008000373840332031,0.0
0,first_test,170,0.4,False,False,0.010000944137573242,0.0
0,second_test,170,0.4,False,False,0.027103900909423828,0.0
0,third_test,170,0.4,False,False,0.010700225830078125,0.0
1,dummy_test,170,0.4,False,False,0.007999897003173828,0.0
1,first_test,170,0.4,False,False,0.008999824523925781,0.0
1,second_test,170,0.4,False,False,0.025000572204589844,0.0
1,third_test,170,0.4,False,False,0.01304316520690918,0.0
2,dummy_test,170,0.4,False,False,0.008006811141967773,0.0
2,first_test,170,0.4,False,False,0.01101231575012207,0.0
2,second_test,170,0.4,False,False,0.0330507755279541,0.0
2,third_test,170,0.4,False,False,0.010195732116699219,0.0
0,dummy_test,180,0.4,False,False,0.010000467300415039,0.0
0,first_test,180,0.4,False,False,0.01199960708618164,0.0
0,second_test,180,0.4,False,False,0.03251838684082031,0.0
0,third_test,180,0.4,False,False,0.012000083923339844,0.0
1,dummy_test,180,0.4,False,False,0.009096145629882812,0.0
1,first_test,180,0.4,False,False,0.010221242904663086,0.0
1,second_test,180,0.4,False,False,0.03429269790649414,0.0
1,third_test,180,0.4,False,False,0.012241363525390625,0.0
2,dummy_test,180,0.4,False,False,0.008999347686767578,0.0
2,first_test,180,0.4,False,False,0.010000228881835938,0.0
2,second_test,180,0.4,False,False,0.04200267791748047,0.0
2,third_test,180,0.4,False,False,0.013997554779052734,0.0
0,dummy_test,190,0.4,False,False,0.0105133056640625,0.0
0,first_test,190,0.4,False,False,0.009999513626098633,0.0
0,second_test,190,0.4,False,False,0.05263829231262207,0.0
0,third_test,190,0.4,False,False,0.01300048828125,0.0
1,dummy_test,190,0.4,False,False,0.010241508483886719,0.0
1,first_test,190,0.4,False,False,0.011270999908447266,0.0
1,second_test,190,0.4,False,False,0.03668689727783203,0.0
1,third_test,190,0.4,False,False,0.01425313949584961,0.0
2,dummy_test,190,0.4,False,False,0.011007070541381836,0.0
2,first_test,190,0.4,False,False,0.01653146743774414,0.0
2,second_test,190,0.4,False,False,0.04372525215148926,0.0
2,third_test,190,0.4,False,False,0.014871358871459961,0.0
0,dummy_test,200,0.4,False,True,0.021401405334472656,0.0
0,first_test,200,0.4,False,False,0.015278339385986328,0.0
0,second_test,200,0.4,False,False,0.05605769157409668,0.0
0,third_test,200,0.4,False,False,0.015291213989257812,0.0
1,dummy_test,200,0.4,False,False,0.011006355285644531,0.0015063285827636719
1,first_test,200,0.4,False,False,0.013000011444091797,0.0015063285827636719
1,second_test,200,0.4,False,False,0.04400038719177246,0.0015063285827636719
1,third_test,200,0.4,False,False,0.018006086349487305,0.0015063285827636719
2,dummy_test,200,0.4,False,False,0.010999202728271484,0.0010075569152832031
2,first_test,200,0.4,False,False,0.01199960708618164,0.0010075569152832031
2,second_test,200,0.4,False,False,0.042999982833862305,0.0010075569152832031
2,third_test,200,0.4,False,False,0.015207052230834961,0.0010075569152832031
0,dummy_test,210,0.4,False,False,0.012512445449829102,0.0
0,first_test,210,0.4,False,False,0.012999773025512695,0.0
0,second_test,210,0.4,False,False,0.06301069259643555,0.0
0,third_test,210,0.4,False,False,0.021671533584594727,0.0
1,dummy_test,210,0.4,False,False,0.01300048828125,0.0
1,first_test,210,0.4,False,False,0.014207601547241211,0.0
1,second_test,210,0.4,False,False,0.05051684379577637,0.0
1,third_test,210,0.4,False,False,0.017381668090820312,0.0
2,dummy_test,210,0.4,False,False,0.013182640075683594,0.0
2,first_test,210,0.4,False,False,0.014272451400756836,0.0
2,second_test,210,0.4,False,False,0.0535893440246582,0.0
2,third_test,210,0.4,False,False,0.019396543502807617,0.0
0,dummy_test,220,0.4,False,False,0.013999462127685547,0.0
0,first_test,220,0.4,False,False,0.01619887351989746,0.0
0,second_test,220,0.4,False,False,0.0587763786315918,0.0
0,third_test,220,0.4,False,False,0.018304109573364258,0.0
1,dummy_test,220,0.4,False,True,0.024986743927001953,0.0
1,first_test,220,0.4,False,False,0.01451420783996582,0.0
1,second_test,220,0.4,False,False,0.07211017608642578,0.0
1,third_test,220,0.4,False,False,0.020399093627929688,0.0
2,dummy_test,220,0.4,False,False,0.013998985290527344,0.0
2,first_test,220,0.4,False,False,0.01600027084350586,0.0
2,second_test,220,0.4,False,False,0.0627143383026123,0.0
2,third_test,220,0.4,False,False,0.018378257751464844,0.0
0,dummy_test,230,0.4,False,False,0.01611495018005371,0.0
0,first_test,230,0.4,False,False,0.016321182250976562,0.0
0,second_test,230,0.4,False,False,0.0768134593963623,0.0
0,third_test,230,0.4,False,False,0.020267486572265625,0.0
1,dummy_test,230,0.4,False,False,0.015511751174926758,0.0
1,first_test,230,0.4,False,False,0.01600027084350586,0.0
1,second_test,230,0.4,False,False,0.06613016128540039,0.0
1,third_test,230,0.4,False,False,0.022235631942749023,0.0
2,dummy_test,230,0.4,False,False,0.01599884033203125,0.0
2,first_test,230,0.4,False,False,0.01600027084350586,0.0
2,second_test,230,0.4,False,False,0.0708315372467041,0.0
2,third_test,230,0.4,False,False,0.020430326461791992,0.0
0,dummy_test,240,0.4,False,False,0.016328096389770508,0.0
0,first_test,240,0.4,False,False,0.017794370651245117,0.0
0,second_test,240,0.4,False,False,0.0856168270111084,0.0
0,third_test,240,0.4,False,False,0.021920204162597656,0.0
1,dummy_test,240,0.4,False,False,0.016999483108520508,0.0
1,first_test,240,0.4,False,False,0.02100205421447754,0.0
1,second_test,240,0.4,False,False,0.08851742744445801,0.0
1,third_test,240,0.4,False,False,0.023192882537841797,0.0
2,dummy_test,240,0.4,False,False,0.01699972152709961,0.0
2,first_test,240,0.4,False,False,0.017999887466430664,0.0
2,second_test,240,0.4,False,False,0.08551883697509766,0.0
2,third_test,240,0.4,False,False,0.02200031280517578,0.0
0,dummy_test,250,0.4,False,False,0.017999649047851562,0.0
0,first_test,250,0.4,False,False,0.022522926330566406,0.0
0,second_test,250,0.4,False,False,0.08169388771057129,0.0
0,third_test,250,0.4,False,False,0.02451300621032715,0.0
1,dummy_test,250,0.4,False,False,0.0181124210357666,0.0
1,first_test,250,0.4,False,False,0.019414901733398438,0.0
1,second_test,250,0.4,False,False,0.0992283821105957,0.0
1,third_test,250,0.4,False,False,0.023433685302734375,0.0
2,dummy_test,250,0.4,False,False,0.020999670028686523,0.0
2,first_test,250,0.4,False,False,0.019193172454833984,0.0
2,second_test,250,0.4,False,False,0.09102463722229004,0.0
2,third_test,250,0.4,False,False,0.023459196090698242,0.0
0,dummy_test,260,0.4,False,False,0.019512414932250977,0.0
0,first_test,260,0.4,False,False,0.020999908447265625,0.0
0,second_test,260,0.4,False,False,0.0806267261505127,0.0
0,third_test,260,0.4,False,False,0.02554607391357422,0.0
1,dummy_test,260,0.4,False,False,0.019000768661499023,0.0010001659393310547
1,first_test,260,0.4,False,False,0.02602553367614746,0.0010001659393310547
1,second_test,260,0.4,False,False,0.08300590515136719,0.0010001659393310547
1,third_test,260,0.4,False,False,0.02590632438659668,0.0010001659393310547
2,dummy_test,260,0.4,False,False,0.018999814987182617,0.0
2,first_test,260,0.4,False,False,0.02100086212158203,0.0
2,second_test,260,0.4,False,False,0.10551786422729492,0.0
2,third_test,260,0.4,False,False,0.025519609451293945,0.0
0,dummy_test,270,0.4,False,False,0.02207350730895996,0.0
0,first_test,270,0.4,False,False,0.023430824279785156,0.0
0,second_test,270,0.4,False,False,0.09815216064453125,0.0
0,third_test,270,0.4,False,False,0.027808189392089844,0.0
1,dummy_test,270,0.4,False,False,0.0205841064453125,0.0
1,first_test,270,0.4,False,False,0.02361273765563965,0.0
1,second_test,270,0.4,False,False,0.10755157470703125,0.0
1,third_test,270,0.4,False,False,0.02879500389099121,0.0
2,dummy_test,270,0.4,False,False,0.02099919319152832,0.0
2,first_test,270,0.4,False,False,0.0225832462310791,0.0
2,second_test,270,0.4,False,False,0.09755492210388184,0.0
2,third_test,270,0.4,False,False,0.028204679489135742,0.0
0,dummy_test,280,0.4,False,False,0.022955656051635742,0.0
0,first_test,280,0.4,False,False,0.025864124298095703,0.0
0,second_test,280,0.4,False,False,0.11040997505187988,0.0
0,third_test,280,0.4,False,False,0.029749631881713867,0.0
1,dummy_test,280,0.4,False,False,0.023003816604614258,0.0
1,first_test,280,0.4,False,False,0.024997711181640625,0.0
1,second_test,280,0.4,False,False,0.12607097625732422,0.0
1,third_test,280,0.4,False,False,0.032859086990356445,0.0
